nid,category,title,writer,dept_nm,regist_dt,taxonomy,telno,cpyrht,url
22210383,공통업무,"2020년 하반기 상품권 구매 및 사용내역 공개",성윤희,총무과,20210208173738,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",3462-4355,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22210383
22219292,건강,"어린이 기호식품 조리 판매업소 관리현황 ",유현지,식품정책과,20210209074718,"건강ㆍ식품>식생활 안전>어린이 식품 안전 지도점검결과>어린이 기호식품 조리 판매업소 관리 현황",02-2133-4741,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22219292
22219293,건강,"어린이 식품안전보호구역 지정 관리현황",유현지,식품정책과,20210209074901,"건강ㆍ식품>식생활 안전>어린이 식품 안전 지도점검결과>어린이 식품안전보호구역 지정 관리현황",02-2133-4741,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22219293
22219318,공통업무,"2020년 상품권 구매 및 사용내역(동북권사업과)",정선용,동북권사업과,20210209103913,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-8284,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22219318
22219319,공통업무,"2020년 상품권 구매 및 사용내역 공개 ",박남희,공정경제담당관,20210209104139,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-5368,"CC BY",https://opengov.seoul.go.kr/public/22219319
22219320,공통업무,"2020년 상품권 구매 및 사용내역",정유진,법률지원담당관,20210209104557,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-6716,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22219320
22219327,공통업무,"2020년 상품권 구매 및 사용내역",김정수,대기정책과,20210209000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-3635,"CC BY-ND",https://opengov.seoul.go.kr/public/22219327
22219329,공통업무,"2020년 상품권 구매 및 사용내역 공개",정규민,캠퍼스타운활성화과,20210209111205,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-4823,"CC BY",https://opengov.seoul.go.kr/public/22219329
22219330,공통업무,"2020년 기획조정실 상품권 구매 및 사용내역",김태완,기획당당관,20210209000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-6617,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22219330
22219332,공통업무,"2020년 체육시설관리사업소 상품권 구매내역",김은미,운영기획과,20210209112028,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2240-8821,"CC BY",https://opengov.seoul.go.kr/public/22219332
22219333,공통업무,"2020년 상품권 구매 및 사용내역 공개(올림픽추진과)",김영,올림픽추진과,20210209113043,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-1875,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22219333
22219335,공통업무,"상품권구매 및 사용내역",김진영,전략계획과,20210209121458,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-2583,"CC BY-ND",https://opengov.seoul.go.kr/public/22219335
22219336,공통업무,"상품권 구매 및 사용내역",박찬종,"상수도사업본부 민원분석과",20210209130347,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",3146-1144,"CC BY-ND",https://opengov.seoul.go.kr/public/22219336
22219342,공통업무,"2020년 상품권 구매 및 사용내역",송경현,일자리정책과,20210209132420,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-5450,"CC BY-ND",https://opengov.seoul.go.kr/public/22219342
22219345,공통업무,"공공주택과 상품권 구매 및 사용내역 공개",서영진,공공주택과,20210209133043,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-7064,"CC BY",https://opengov.seoul.go.kr/public/22219345
22219347,공통업무,"2020년 강서도로사업소 상품권 구매 현황",이재민,관리단속과,20210209000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2657-7912,"CC BY",https://opengov.seoul.go.kr/public/22219347
22219351,공통업무,"상품권 구매 및 사용내역(용산소방서)",신형일,용산소방서,20210209135214,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-6943-1413,"CC BY",https://opengov.seoul.go.kr/public/22219351
22219353,공통업무,"서울종합방재센터 상품권 구매 및 사용내역",원종만,자원관리과,20210209135616,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-726-2115/010-9196-2031,"CC BY",https://opengov.seoul.go.kr/public/22219353
22219357,공통업무,"2020년 서울대공원 시설과 상품권 구매 및 사용내역",김애자,"서울대공원 시설과",20210209000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-500-7435,"CC BY",https://opengov.seoul.go.kr/public/22219357
22219360,공통업무,"2020년 상품권 구매 및 사용 내역",손송희,전환도시담당관,20210209140509,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-7987,"CC BY-ND",https://opengov.seoul.go.kr/public/22219360
22219362,공통업무,"서울대공원 전략기획실 상품권 구매 및 사용내역",이훈영,전략기획실,20210209000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-500-7012,"CC BY",https://opengov.seoul.go.kr/public/22219362
22219363,공통업무,"2020년 상품권 구매 및 사용내역",김성자,도시활성화과,20210209140716,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-4634,"CC BY-ND",https://opengov.seoul.go.kr/public/22219363
22219364,공통업무,"제6회 은평다문화가족 백일장 시상용 온누리상품권 구매",이성우,"서울시 은평병원 진료부",20210209141236,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",3008287,"CC BY",https://opengov.seoul.go.kr/public/22219364
22219365,공통업무,"상품권 구매 및 사용내역",허옥재,서울기록원,20210209000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-350-5634,"CC BY",https://opengov.seoul.go.kr/public/22219365
22220217,공통업무,"상품권 구매 및 사용내역 ",장진영,민방위담당관,20210209143305,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-4512,"CC BY",https://opengov.seoul.go.kr/public/22220217
22220218,공통업무,"2020년 상품권 구매 및 사용내역 공개",황경찬,경제정책과,20210209143409,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-5218,"CC BY",https://opengov.seoul.go.kr/public/22220218
22220220,공통업무,"2020년 상품권 구매 및 사용내역",김혜형,잠원안내센터,20210209144528,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3780-0532,"CC BY",https://opengov.seoul.go.kr/public/22220220
22220222,공통업무,"2020년 상품권 구매 및 사용내역",백새별,투자창업과,20210209144848,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-4754,"CC BY",https://opengov.seoul.go.kr/public/22220222
22220224,공통업무,"2020년 상품권 구매 및 사용내역 공개 서식(서울소방학교 교육지원과)",김진영,"소방학교 교육지원과",20210209145538,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",01073660111,"CC BY",https://opengov.seoul.go.kr/public/22220224
22220228,공통업무,"2020년 도봉소방서 상품권 구매 및 사용내역 ",강태훈,소방행정과,20210209150645,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-6981-8014,"CC BY",https://opengov.seoul.go.kr/public/22220228
22220232,공통업무,"2020년 상품권 구미 및 사용내역 공개(도로계획과)",용선란,도로관리과,20210209151256,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-8066,"CC BY-ND",https://opengov.seoul.go.kr/public/22220232
22220239,공통업무,"2020년 상품권 구매 및 사용내역(도시공간개선단)",이혜린,도시공간개선단,20210209154710,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-7625,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22220239
22220240,공통업무,"2020년 장애인복지정책과 상품권 구매현황 공개",김효정,장애인복지정책과,20210209000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-7447,"CC BY",https://opengov.seoul.go.kr/public/22220240
22220241,공통업무,"2020년 스마트도시담당관 상품권 구매내역",남규현,스마트도시담당관,20210209000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-2915,"CC BY-ND",https://opengov.seoul.go.kr/public/22220241
22220243,공통업무,"2020년 상품권 구매 및 사용내역(영동대로복합개발추진단)",최은주,영동대로복합개발추진단,20210209000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",3708-2434,"CC BY",https://opengov.seoul.go.kr/public/22220243
22220246,공통업무,"2020년 동부도로사업소 상품권 구매 및 지급내역(일반직원 생일)",서정관,동부도로사업소,20210209000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2040-0311,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22220246
22220247,공통업무,"2020년 상품권 구매및 사용내역 공개",조경진,정보공개정책과,20210209163248,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-5674,"CC BY",https://opengov.seoul.go.kr/public/22220247
22220260,공통업무,"2020년 상품권 구매 및 사용내역 공개(녹색에너지과)",이동요,녹색에너지과,20210209000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-3557,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22220260
22220265,공통업무,"2020년 상품권 구매 및 사용내역",이한성,시설관리과,20210209000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",3146-2198,"CC BY",https://opengov.seoul.go.kr/public/22220265
22220266,공통업무,"2020년 상품권 구매 및 사용내역 공개",황인순,"상수도사업본부 요금관리부",20210209185448,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3146-1195,"CC BY",https://opengov.seoul.go.kr/public/22220266
22220270,공통업무,"2020년 상품권 구매 및 사용내역 공개",유동혁,"도시재생실 광화문광장추진단",20210209192535,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-7815,"CC BY-ND",https://opengov.seoul.go.kr/public/22220270
22220273,공통업무,"2020년도 119특수구조단 상품권 구매 및 사용내역 공개",이찬희,"119특수구조단 행정지원과",20210209201356,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3706-1914,"CC BY",https://opengov.seoul.go.kr/public/22220273
22220277,공통업무,"2020년 상품권 구매 및 사용내역(시민소통담당관)",박준성,시민소통담당관,20210209000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-6412,"CC BY",https://opengov.seoul.go.kr/public/22220277
22227919,공통업무,"2020년 상품권 구매 및 사용내역(도시기반시설본부 안전관리과)",전용현,안전관리과,20210210074424,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3708-8751,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22227919
22227921,공통업무,"영등포소방서 2020년도 상품권 구매 및 사용내역 공개",주원철,"영등포소방서 소방행정과",20210210082837,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-6981-7014,"CC BY",https://opengov.seoul.go.kr/public/22227921
22227932,공통업무,"강서수도사업소 2020년도 상품권 구매 및 사용내역",이다은,"강서수도사업소 행정지원과",20210210093359,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3146-3845,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22227932
22227934,공통업무,"2020년 상품권 구매 및 사용내역(체육정책과)",김미영,체육정책과,20210210094726,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-2679,"CC BY",https://opengov.seoul.go.kr/public/22227934
22227936,복지,"2020년 상품권 구매 및 사용내역",신미아,도시철도토목부,20210210095511,"복지>어르신복지>고령자 취업알선>고령자 취업알선 현황",02-772-7217,"CC BY",https://opengov.seoul.go.kr/public/22227936
22227937,안전,"2020년 상품권 구매 및 사용내역",문성숙,도로관리과,20210210095859,"안전>도로관리>도로관리 추진현황>도로제설작업, 설해대책",2133-8182,"CC BY",https://opengov.seoul.go.kr/public/22227937
22227940,공통업무,"2021년 한강사업본부 반포안내센터 상품권 구매 및 사용내역",장수근,반포안내센터,20210210101416,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",3780-0542,"CC BY-ND",https://opengov.seoul.go.kr/public/22227940
22227944,공통업무,"2020년 건설혁신과 상품권 구매 및 사용내역",이태영,건설혁신과,20210210101545,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-8104,"CC BY-ND",https://opengov.seoul.go.kr/public/22227944
22227947,공통업무,"2020년 상품권 구매 및 사용내역(도시철도과)",전설이,도시철도과,20210210000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-4335,"CC BY-ND",https://opengov.seoul.go.kr/public/22227947
22227957,공통업무,"2020년 문화예술과 상품권 구매 및 사용내역",한정원,문화예술과,20210210102314,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-2556,"CC BY",https://opengov.seoul.go.kr/public/22227957
22227960,공통업무,"2020년 1월~12월 직원생일상품권 구매",최희정,"뚝도아리수정수센터 행정관리과",20210210102513,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3146-5561,"CC BY-NC",https://opengov.seoul.go.kr/public/22227960
22227963,공통업무,"방재시설부 상품권 구매 및 사용내역(2020)",이동남,방재시설부,20210210104136,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",3708-8744,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22227963
22227967,행정,"서울시아동자립지원사업단 운영",한수경,가족담당관,20210210105738,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁 재계약 사유(연속2회 이상)",02-2133-5186,"CC BY",https://opengov.seoul.go.kr/public/22227967
22227971,공통업무,"2020년 상품권 구매 및 사용내역 공개",김철현,자원순환과,20210210000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-3674,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22227971
22227981,공통업무,"2020년 상품권 구매 및 사용내역 공개",서정민,동남권사업과,20210210112838,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-8253,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22227981
22227982,공통업무,"2020년 상품권구매 및 사용내역 공개(체육진흥과)",윤숙연,체육진흥과,20210210113201,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-2736,"CC BY",https://opengov.seoul.go.kr/public/22227982
22227988,공통업무,"20년도 상품권구매 및 사용내역",정현정,행정관리과,20210210000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3146-5816,"CC BY",https://opengov.seoul.go.kr/public/22227988
22227995,공통업무,"2020년 관악소방서 상품권 구매 및 사용내역 공개",백승진,"관악소방서 소방행정과",20210210141920,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-875-4322,"CC BY",https://opengov.seoul.go.kr/public/22227995
22228920,공통업무,"2020년 상품권 구매 및 사용내역(생활환경과)",정덕준,생활환경과,20210210150921,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-3728,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22228920
22228921,공통업무,"2020년 상품권 구매 및 사용내역_인권담당관",송지선,인권담당관,20210210152028,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-6388,"CC BY-ND",https://opengov.seoul.go.kr/public/22228921
22228924,공통업무,"난지물재생센터 상품권 구매 공개(20.01.01~12.31)",장병찬,관리과,20210210000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",300-8513,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22228924
22228925,공통업무,"2020년 재무과 상품권 구매 및 사용내역",송충민,재무과,20210210000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-3215,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22228925
22228932,공통업무,"2020년 도시기반시설본부 도시철도설비부 상품권 구매 및 사용내역",김주미,도시철도설비부,20210210164210,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-772-7276,"CC BY",https://opengov.seoul.go.kr/public/22228932
22228937,공통업무,"2020년 1월~12월 생일상품권 구매 내역 ",송애영,자산관리과,20210210165403,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-3277,"CC BY",https://opengov.seoul.go.kr/public/22228937
22228938,공통업무,"2020년 상품권 구매 및 사용내역",이호진,"강남수도사업소 시설관리과",20210210000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-3146-4913,"CC BY",https://opengov.seoul.go.kr/public/22228938
22228942,공통업무,"2020년 상품권 구매 및 사용내역 공개",윤재형,관리단속과,20210210171813,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2210-1529,"CC BY",https://opengov.seoul.go.kr/public/22228942
22228949,공통업무,"2021년 1월 서울시립대학교 교무처장 업무추진비 사용내역 공개 ",김도현,"서울시립대학교 교무처 교무과",20210210174052,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6108,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22228949
22228957,공통업무,"2020년 12월 서울시립대학교 총장, 행정처장 업무추진비 등록",서지우,"서울시립대학교 행정처 총무과",20210210180055,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6411,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22228957
22228958,공통업무,"2021년 1월 서울시립대학교 총장, 행정처장 업무추진비 등록",서지우,"서울시립대학교 행정처 총무과",20210210180251,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6411,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22228958
22229013,공통업무,"2021년 1월 서울시립대학교 연구처장 업무추진비 공개",조유진,"서울시립대학교 연구처 연구지원과",20210210224758,"공통업무>업무추진비 사용내역>업무추진비 사용내역>시립대학교 총장, 처장의 업무추진비",02-6490-6351,"CC BY-ND",https://opengov.seoul.go.kr/public/22229013
22239658,공통업무,"2020년 상품권 구매 및 사용내역 공개",유영근,자치행정과,20210211155418,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-2133-5806,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22239658
22239662,공통업무,"2020년 동대문소방서 상품권 구매 및 사용내역 공개",이성진,"동대문소방서 소방행정과",20210211171613,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-6942-1213,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22239662
22239888,공통업무,"2020년 상품권 구매 및 사용내역",김영미,공공재생과,20210212000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",2133-8645,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22239888
22240166,공통업무,"2020년 상품권 구매 및 사용내역 공개 ",박가연,"서울역사박물관 총무과 ",20210212000000,"공통업무>예산집행 관리>상품권 구매 및 사용내역>상품권 종류, 목적, 수량, 구매액, 지급대상자 등",02-724-0120,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/22240166
