nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
21055365,"2020년 6월 서울시본청 기후환경본부 대기정책과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/21055365,서울시본청,기후환경본부,대기정책과,,,2020,6,,,,"기후환경본부 대기정책과","2020-06-01 12:24","서울삼계탕(중구 남대문로 1길 55)","미세먼지 집중관리구역 지정 관련 간담회","대기정책과장, 대기저액팀장 외 5명",제로페이,112000
21055365,"2020년 6월 서울시본청 기후환경본부 대기정책과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/21055365,서울시본청,기후환경본부,대기정책과,,,2020,6,,,,"기후환경본부 대기정책과","2020-06-02 12:30","행복플러스가게 시청역점(중구 세종대로 101)","오존예경보제 운영 관련 간담회","대기정책과장, 대기정보팀장 외 3명",제로페이,86000
21055365,"2020년 6월 서울시본청 기후환경본부 대기정책과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/21055365,서울시본청,기후환경본부,대기정책과,,,2020,6,,,,"기후환경본부 대기정책과","2020-06-03 12:41","소공(중구 남대문로 1길 55)","(초)미세먼지 연구과제 추진 관련 간담회","대기정책과장 외 2명",제로페이,36000
21055365,"2020년 6월 서울시본청 기후환경본부 대기정책과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/21055365,서울시본청,기후환경본부,대기정책과,,,2020,6,,,,"기후환경본부 대기정책과","2020-06-04 12:36","호아빈(중구 서소문로 139)","시민참여감시단 운영 관련 간담회","대기정책과장 외 3명",제로페이,39000
21055365,"2020년 6월 서울시본청 기후환경본부 대기정책과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/21055365,서울시본청,기후환경본부,대기정책과,,,2020,6,,,,"기후환경본부 대기정책과","2020-06-05 12:47","천상(중구 서소문로 116)","저녹스버너 보급 관련 간담회","대기정책과장, 대기배출팀장 외 2명",제로페이,65000
21055365,"2020년 6월 서울시본청 기후환경본부 대기정책과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/21055365,서울시본청,기후환경본부,대기정책과,,,2020,6,,,,"기후환경본부 대기정책과","2020-06-08 13:45","다락(중구 덕수궁길 15)","부서 운영 다과 비용 지출","대기정책과 직원",제로페이,30500
21055365,"2020년 6월 서울시본청 기후환경본부 대기정책과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/21055365,서울시본청,기후환경본부,대기정책과,,,2020,6,,,,"기후환경본부 대기정책과","2020-06-08 09:19","다락(중구 덕수궁길 15)","부서 운영 다과 비용 지출","대기정책과 직원",제로페이,29000
21055365,"2020년 6월 서울시본청 기후환경본부 대기정책과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/21055365,서울시본청,기후환경본부,대기정책과,,,2020,6,,,,"기후환경본부 대기정책과","2020-06-09 11:31","다락(중구 덕수궁길 15)","부서 운영 다과 비용 지출","대기정책과 직원",제로페이,26000
21055365,"2020년 6월 서울시본청 기후환경본부 대기정책과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/21055365,서울시본청,기후환경본부,대기정책과,,,2020,6,,,,"기후환경본부 대기정책과","2020-06-09 12:24","호아빈(중구 서소문로 139)","(초)미세먼지 예경보제 운영 관련 간담회","대기정책과장, 대기정보팀장 외 3명",제로페이,95000
21055365,"2020년 6월 서울시본청 기후환경본부 대기정책과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/21055365,서울시본청,기후환경본부,대기정책과,,,2020,6,,,,"기후환경본부 대기정책과","2020-06-11 12:35","송탄영빈루서소문점주식회사(중구 서소문로 129)","(초)미세먼지 감축 관련 주요사업 대시민 홍보 추진 간담회","대기정책팀장 외 감축 사업 담당자 6명",제로페이,126000
21055365,"2020년 6월 서울시본청 기후환경본부 대기정책과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/21055365,서울시본청,기후환경본부,대기정책과,,,2020,6,,,,"기후환경본부 대기정책과","2020-06-12 12:32","천상(중구 서소문로 116)","녹색교통지역 미세먼지 저감사업 추진 관련 간담회","대기정책팀장 외 관련 업무 담당자 5명",제로페이,77500
21055365,"2020년 6월 서울시본청 기후환경본부 대기정책과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/21055365,서울시본청,기후환경본부,대기정책과,,,2020,6,,,,"기후환경본부 대기정책과","2020-06-12 12:26","삼우정(중구 서소문로 134-12)","대기오염물질 배출시설 관리 운영 관련 간담회","대기정책과장, 대기배출팀장 외 2명",제로페이,60000
21055365,"2020년 6월 서울시본청 기후환경본부 대기정책과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/21055365,서울시본청,기후환경본부,대기정책과,,,2020,6,,,,"기후환경본부 대기정책과","2020-06-15 12:39","호아빈(중구 서소문로 139)","맑은하늘만들기 시민운동본부 운영 관련 간담회","대기정책과장, 대기정책팀장 외 4명",제로페이,77500
21055365,"2020년 6월 서울시본청 기후환경본부 대기정책과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/21055365,서울시본청,기후환경본부,대기정책과,,,2020,6,,,,"기후환경본부 대기정책과","2020-06-17 12:54","창고43 시청점(중구 서소문로 120)","미세먼지 연구소 운영 관련 간담회","대기정책과장, 대기정보팀장 외 2명",제로페이,42000
